circuit_id,circuit_name,circuit_url,country,date,event_id,event_name,event_slug,latitude,locality,longitude,round,season,time,url,year
monaco,Circuit de Monaco,https://en.wikipedia.org/wiki/Circuit_de_Monaco,Monaco,1964-05-10,1964-monte-carlo,Monaco Grand Prix,monte-carlo,43.7347,Monte Carlo,7.42056,1,1964,,https://en.wikipedia.org/wiki/1964_Monaco_Grand_Prix,1964
zandvoort,Circuit Park Zandvoort,https://en.wikipedia.org/wiki/Circuit_Zandvoort,Netherlands,1964-05-24,1964-zandvoort,Dutch Grand Prix,zandvoort,52.3888,Zandvoort,4.54092,2,1964,,https://en.wikipedia.org/wiki/1964_Dutch_Grand_Prix,1964
spa,Circuit de Spa-Francorchamps,https://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,Belgium,1964-06-14,1964-spa,Belgian Grand Prix,spa,50.4372,Spa,5.97139,3,1964,,https://en.wikipedia.org/wiki/1964_Belgian_Grand_Prix,1964
essarts,Rouen-Les-Essarts,https://en.wikipedia.org/wiki/Rouen-Les-Essarts,France,1964-06-28,1964-rouen,French Grand Prix,rouen,49.3306,Rouen,1.00458,4,1964,,https://en.wikipedia.org/wiki/1964_French_Grand_Prix,1964
brands_hatch,Brands Hatch,https://en.wikipedia.org/wiki/Brands_Hatch,UK,1964-07-11,1964-kent,British Grand Prix,kent,51.3569,Kent,0.263056,5,1964,,https://en.wikipedia.org/wiki/1964_British_Grand_Prix,1964
nurburgring,Nürburgring,https://en.wikipedia.org/wiki/N%C3%BCrburgring,Germany,1964-08-02,1964-n-rburg,German Grand Prix,n-rburg,50.3356,Nürburg,6.9475,6,1964,,https://en.wikipedia.org/wiki/1964_German_Grand_Prix,1964
zeltweg,Zeltweg,https://en.wikipedia.org/wiki/Zeltweg_Air_Base,Austria,1964-08-23,1964-styria,Austrian Grand Prix,styria,47.2039,Styria,14.7478,7,1964,,https://en.wikipedia.org/wiki/1964_Austrian_Grand_Prix,1964
monza,Autodromo Nazionale di Monza,https://en.wikipedia.org/wiki/Monza_Circuit,Italy,1964-09-06,1964-monza,Italian Grand Prix,monza,45.6156,Monza,9.28111,8,1964,,https://en.wikipedia.org/wiki/1964_Italian_Grand_Prix,1964
watkins_glen,Watkins Glen,https://en.wikipedia.org/wiki/Watkins_Glen_International,USA,1964-10-04,1964-new-york-state,United States Grand Prix,new-york-state,42.3369,New York State,-76.9272,9,1964,,https://en.wikipedia.org/wiki/1964_United_States_Grand_Prix,1964
rodriguez,Autódromo Hermanos Rodríguez,https://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez,Mexico,1964-10-25,1964-mexico-city,Mexican Grand Prix,mexico-city,19.4042,Mexico City,-99.0907,10,1964,,https://en.wikipedia.org/wiki/1964_Mexican_Grand_Prix,1964
